key,L/S,TOS 15min,TOS 1hr,TOS 1day,,Profit,Orders,wincnt,losscnt,wins$,loss$,ratio,,,,,,,,,,,,,,,17,172,18,182,19,192,201,220,211,Rank
shortATR15:HATR1:HATRD:ACCI15:ILCCIA15:ILCCIA1h:ILCCIA1d:ILSpread:A,,,,,,100,3,1,2,200,-100,2,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:UCCIA1d:ILSpread:H,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:LCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:OSpread:H,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:IUSpread:H,,,,,,100,5,3,2,125,-25,5,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:UCCIA15:UCCIA1h:IUCCIA1d:IUSpread:A,,,,,,100,6,1,5,187.5,-87.5,2.142857143,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:ILCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:H,,,,,,100,3,1,2,325,-225,1.444444444,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:IUCCIA15:OCCIA1h:OCCIA1d:USpread:O,,,,,,100,2,1,1,225,-125,1.8,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:HCCI15:IUCCIA15:IUCCIA1h:OCCIA1d:OSpread:H,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:UCCIA15:ILCCIA1h:OCCIA1d:IUSpread:L,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:ILSpread:M,,,,,,100,20,7,13,812.5,-712.5,1.140350877,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:OCCIA15:IUCCIA1h:ILCCIA1d:USpread:H,,,,,,100,2,1,1,150,-50,3,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:IUCCIA15:IUCCIA1h:UCCIA1d:USpread:O,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:ILCCIA15:UCCIA1h:IUCCIA1d:IUSpread:H,,,,,,100,9,5,4,275,-175,1.571428571,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:UCCIA15:ILCCIA1h:ILCCIA1d:USpread:L,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:USpread:H,,,,,,100,5,2,3,212.5,-112.5,1.888888889,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:IUCCIA15:OCCIA1h:ILCCIA1d:OSpread:A,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:OCCIA15:IUCCIA1h:UCCIA1d:OSpread:H,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:OCCIA15:IUCCIA1h:OCCIA1d:ILSpread:H,,,,,,100,15,5,10,1400,-1300,1.076923077,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:UCCIA1d:IUSpread:L,,,,,,100,5,1,4,150,-50,3,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:UCCIA1d:OSpread:H,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:OCCIA15:OCCIA1h:IUCCIA1d:USpread:A,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:OCCIA1d:ILSpread:H,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:IUCCIA1h:OCCIA1d:USpread:O,,,,,,100,2,2,,100,,0,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:OCCIA1d:IUSpread:H,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:LCCI15:UCCIA15:UCCIA1h:ILCCIA1d:OSpread:H,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:OSpread:A,,,,,,100,16,6,10,887.5,-787.5,1.126984127,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:OSpread:M,,,,,,100,2,2,,100,,0,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:O,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:ILCCIA1d:IUSpread:O,,,,,,100,7,3,4,925,-825,1.121212121,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:OSpread:M,,,,,,100,23,6,17,2562.5,-2462.5,1.040609137,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:OCCIA15:OCCIA1h:ILCCIA1d:OSpread:A,,,,,,100,4,3,1,125,-25,5,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:UCCIA15:UCCIA1h:ILCCIA1d:OSpread:M,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:ILCCIA1h:UCCIA1d:IUSpread:A,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:UCCIA1d:ILSpread:H,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:OCCIA15:OCCIA1h:ILCCIA1d:ILSpread:A,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:UCCIA15:ILCCIA1h:ILCCIA1d:USpread:A,,,,,,100,2,2,,100,,0,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:UCCIA15:ILCCIA1h:UCCIA1d:USpread:A,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:OCCIA1d:USpread:A,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:OCCIA15:OCCIA1h:OCCIA1d:OSpread:O,,,,,,100,3,1,2,100,0,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:OCCIA15:OCCIA1h:ILCCIA1d:IUSpread:L,,,,,,100,4,2,2,112.5,-12.5,9,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:OCCIA1d:IUSpread:L,,,,,,100,3,1,2,212.5,-112.5,1.888888889,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:USpread:O,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:LCCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:OSpread:A,,,,,,100,2,1,1,125,-25,5,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:LCCI15:ILCCIA15:IUCCIA1h:ILCCIA1d:OSpread:O,,,,,,100,3,2,1,150,-50,3,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:OSpread:O,,,,,,100,12,4,8,350,-250,1.4,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUSpread:A,,,,,,100,2,1,1,100,0,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:ILCCIA1d:IUSpread:L,,,,,,100,2,1,1,312.5,-212.5,1.470588235,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:ACCI15:IUCCIA15:OCCIA1h:ILCCIA1d:IUSpread:A,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:ILCCIA15:IUCCIA1h:UCCIA1d:USpread:O,,,,,,100,6,3,3,200,-100,2,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:UCCIA1d:ILSpread:O,,,,,,100,2,1,1,137.5,-37.5,3.666666667,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:OSpread:O,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:IUCCIA15:ILCCIA1h:UCCIA1d:IUSpread:L,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:IUCCIA1d:ILSpread:M,,,,,,100,2,1,1,200,-100,2,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:UCCIA15:UCCIA1h:OCCIA1d:USpread:A,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:ILSpread:H,,,,,,100,8,4,4,425,-325,1.307692308,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:ILCCIA1h:UCCIA1d:IUSpread:A,,,,,,100,2,1,1,187.5,-87.5,2.142857143,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:OCCIA1d:IUSpread:H,,,,,,100,4,2,2,212.5,-112.5,1.888888889,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:LCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:OSpread:A,,,,,,100,2,1,1,125,-25,5,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:HCCI15:UCCIA15:ILCCIA1h:UCCIA1d:ILSpread:O,,,,,,100,1,1,,100,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:ILCCIA1d:IUSpread:O,,,,,,100,3,1,2,387.5,-287.5,1.347826087,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:UCCIA15:UCCIA1h:OCCIA1d:OSpread:A,,,,,,100,4,3,1,125,-25,5,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:OSpread:O,,,,,,87.5,4,1,3,150,-62.5,2.4,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:OCCIA1d:USpread:O,,,,,,87.5,2,1,1,212.5,-125,1.7,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:ILCCIA15:UCCIA1h:UCCIA1d:OSpread:A,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:LCCI15:ILCCIA15:UCCIA1h:ILCCIA1d:IUSpread:H,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:ILCCIA15:UCCIA1h:ILCCIA1d:OSpread:O,,,,,,87.5,4,1,3,175,-87.5,2,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:OCCIA1d:USpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:USpread:H,,,,,,87.5,9,3,6,437.5,-350,1.25,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:UCCIA15:ILCCIA1h:OCCIA1d:IUSpread:H,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:IUSpread:H,,,,,,87.5,9,5,4,175,-87.5,2,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:OCCIA1d:OSpread:M,,,,,,87.5,8,5,3,337.5,-250,1.35,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:IUCCIA15:ILCCIA1h:OCCIA1d:OSpread:O,,,,,,87.5,4,2,2,275,-187.5,1.466666667,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:OCCIA15:OCCIA1h:IUCCIA1d:IUSpread:O,,,,,,87.5,10,3,7,512.5,-425,1.205882353,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:OCCIA15:OCCIA1h:UCCIA1d:ILSpread:M,,,,,,87.5,2,1,1,137.5,-50,2.75,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:OCCIA1d:IUSpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:USpread:O,,,,,,87.5,3,1,2,112.5,-25,4.5,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:ILCCIA1d:USpread:H,,,,,,87.5,3,2,1,150,-62.5,2.4,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:LCCI15:ILCCIA15:ILCCIA1h:ILCCIA1d:OSpread:A,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:UCCIA15:UCCIA1h:IUCCIA1d:IUSpread:H,,,,,,87.5,3,1,2,237.5,-150,1.583333333,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:ACCI15:UCCIA15:UCCIA1h:OCCIA1d:IUSpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:IUCCIA15:OCCIA1h:ILCCIA1d:IUSpread:M,,,,,,87.5,2,2,,87.5,,0,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:LCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:OSpread:A,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:UCCIA15:ILCCIA1h:ILCCIA1d:OSpread:H,,,,,,87.5,3,1,2,362.5,-275,1.318181818,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:USpread:H,,,,,,87.5,2,1,1,150,-62.5,2.4,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:ACCI15:UCCIA15:UCCIA1h:UCCIA1d:ILSpread:A,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:UCCIA1d:USpread:A,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:IUCCIA1d:ILSpread:O,,,,,,87.5,15,6,9,1187.5,-1100,1.079545455,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:OCCIA15:OCCIA1h:ILCCIA1d:OSpread:O,,,,,,87.5,4,2,2,187.5,-100,1.875,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:LCCI15:ILCCIA15:UCCIA1h:ILCCIA1d:OSpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:ILSpread:A,,,,,,87.5,4,2,2,150,-62.5,2.4,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:OCCIA15:ILCCIA1h:IUCCIA1d:ILSpread:O,,,,,,87.5,3,1,2,325,-237.5,1.368421053,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:ILCCIA1h:OCCIA1d:IUSpread:L,,,,,,87.5,2,1,1,137.5,-50,2.75,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:OCCIA15:IUCCIA1h:ILCCIA1d:IUSpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:ACCI15:ILCCIA15:UCCIA1h:ILCCIA1d:ILSpread:O,,,,,,87.5,2,1,1,250,-162.5,1.538461538,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:IUSpread:L,,,,,,87.5,12,3,9,862.5,-775,1.112903226,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:OCCIA1d:IUSpread:L,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:USpread:H,,,,,,87.5,2,2,,87.5,,0,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:ILCCIA15:UCCIA1h:IUCCIA1d:IUSpread:A,,,,,,87.5,6,3,3,200,-112.5,1.777777778,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:OCCIA1d:IUSpread:H,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:OCCIA15:OCCIA1h:ILCCIA1d:USpread:O,,,,,,87.5,2,1,1,400,-312.5,1.28,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:IUCCIA15:OCCIA1h:IUCCIA1d:IUSpread:M,,,,,,87.5,2,1,1,287.5,-200,1.4375,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:UCCIA15:IUCCIA1h:OCCIA1d:OSpread:O,,,,,,87.5,3,2,1,212.5,-125,1.7,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:IUSpread:A,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:ILCCIA1d:ILSpread:O,,,,,,87.5,2,1,1,137.5,-50,2.75,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:UCCIA1d:ILSpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:OCCIA1d:ILSpread:O,,,,,,87.5,2,1,1,125,-37.5,3.333333333,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:HCCI15:ILCCIA15:ILCCIA1h:IUCCIA1d:OSpread:M,,,,,,87.5,2,1,1,100,-12.5,8,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:IUCCIA15:IUCCIA1h:UCCIA1d:IUSpread:M,,,,,,87.5,3,1,2,125,-37.5,3.333333333,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:HCCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:IUSpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:HCCI15:OCCIA15:IUCCIA1h:OCCIA1d:IUSpread:A,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:ACCI15:OCCIA15:OCCIA1h:UCCIA1d:ILSpread:H,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:OCCIA15:IUCCIA1h:OCCIA1d:OSpread:A,,,,,,87.5,4,1,3,150,-62.5,2.4,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:HCCI15:IUCCIA15:IUCCIA1h:IUCCIA1d:USpread:M,,,,,,87.5,6,3,3,275,-187.5,1.466666667,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:ILCCIA15:OCCIA1h:IUCCIA1d:OSpread:O,,,,,,87.5,3,2,1,200,-112.5,1.777777778,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:HCCI15:ILCCIA15:ILCCIA1h:OCCIA1d:ILSpread:A,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:LATRD:ACCI15:IUCCIA15:ILCCIA1h:IUCCIA1d:ILSpread:H,,,,,,87.5,3,2,1,137.5,-50,2.75,Y,Y,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:AATRD:ACCI15:ILCCIA15:UCCIA1h:UCCIA1d:IUSpread:A,,,,,,87.5,3,2,1,275,-187.5,1.466666667,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:ILCCIA15:UCCIA1h:OCCIA1d:IUSpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:UCCIA15:UCCIA1h:OCCIA1d:ILSpread:H,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:LATRD:ACCI15:IUCCIA15:IUCCIA1h:UCCIA1d:IUSpread:O,,,,,,87.5,2,1,1,87.5,0,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:LATR1:AATRD:ACCI15:UCCIA15:IUCCIA1h:ILCCIA1d:IUSpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:HATRD:ACCI15:IUCCIA15:ILCCIA1h:UCCIA1d:USpread:H,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:OCCIA15:OCCIA1h:OCCIA1d:OSpread:O,,,,,,87.5,3,2,1,250,-162.5,1.538461538,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:LCCI15:OCCIA15:OCCIA1h:ILCCIA1d:OSpread:A,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:LATRD:ACCI15:ILCCIA15:ILCCIA1h:UCCIA1d:IUSpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:HATR1:HATRD:HCCI15:UCCIA15:UCCIA1h:IUCCIA1d:IUSpread:H,,,,,,87.5,44,17,27,6437.5,-6350,1.013779528,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:HATRD:HCCI15:UCCIA15:ILCCIA1h:OCCIA1d:IUSpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:AATRD:ACCI15:OCCIA15:IUCCIA1h:UCCIA1d:OSpread:L,,,,,,87.5,4,1,3,275,-187.5,1.466666667,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:OCCIA15:OCCIA1h:ILCCIA1d:ILSpread:M,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:LATR1:AATRD:ACCI15:IUCCIA15:ILCCIA1h:ILCCIA1d:USpread:O,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:ACCI15:UCCIA15:UCCIA1h:UCCIA1d:OSpread:O,,,,,,87.5,4,1,3,175,-87.5,2,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:HATRD:HCCI15:IUCCIA15:OCCIA1h:IUCCIA1d:IUSpread:H,,,,,,87.5,11,5,6,1287.5,-1200,1.072916667,N,N,,,,,,,,,,,,,,,,,,,,,,
longATR15:AATR1:LATRD:ACCI15:OCCIA15:IUCCIA1h:IUCCIA1d:ILSpread:H,,,,,,87.5,2,1,1,187.5,-100,1.875,Y,Y,,,,,,,,,,,,,,,,,,,,,,
shortATR15:HATR1:AATRD:ACCI15:ILCCIA15:ILCCIA1h:OCCIA1d:OSpread:A,,,,,,87.5,1,1,,87.5,,0,N,N,,,,,,,,,,,,,,,,,,,,,,
shortATR15:AATR1:AATRD:HCCI15:OCCIA15:OCCIA1h:OCCIA1d:IUSpread:M,,,,,,87.5,25,8,17,1675,-1587.5,1.05511811,N,N,,,,,,,,,,,,,,,,,,,,,,
